node_id:ID,descriptive_label:string[],iri,:LABEL
obo.CDNO_0200021,concentration of galactose in material entity,http://purl.obolibrary.org/obo/CDNO_0200021,Concept
AND_108,,,AND
BLANK_110,,,BLANK
AND_109,,,AND
BLANK_111,,,BLANK
obo.CDNO_0200022,concentration of mannose in material entity,http://purl.obolibrary.org/obo/CDNO_0200022,Concept
AND_110,,,AND
BLANK_112,,,BLANK
AND_111,,,AND
BLANK_113,,,BLANK
obo.CDNO_0200023,concentration of ribose in material entity,http://purl.obolibrary.org/obo/CDNO_0200023,Concept
AND_112,,,AND
BLANK_114,,,BLANK
AND_113,,,AND
obo.CHEBI_33942,,http://purl.obolibrary.org/obo/CHEBI_33942,Concept
BLANK_115,,,BLANK
obo.CDNO_0200024,concentration of disaccharide in material entity,http://purl.obolibrary.org/obo/CDNO_0200024,Concept
AND_114,,,AND
BLANK_116,,,BLANK
AND_115,,,AND
obo.CHEBI_36233,,http://purl.obolibrary.org/obo/CHEBI_36233,Concept
BLANK_117,,,BLANK
obo.CDNO_0200028,concentration of oligosaccharide in material entity,http://purl.obolibrary.org/obo/CDNO_0200028,Concept
AND_116,,,AND
BLANK_118,,,BLANK
AND_117,,,AND
BLANK_119,,,BLANK
obo.CDNO_0200025,concentration of sucrose in material entity,http://purl.obolibrary.org/obo/CDNO_0200025,Concept
AND_118,,,AND
BLANK_120,,,BLANK
AND_119,,,AND
BLANK_121,,,BLANK
obo.CDNO_0200026,concentration of trehalose in material entity,http://purl.obolibrary.org/obo/CDNO_0200026,Concept
AND_120,,,AND
BLANK_122,,,BLANK
AND_121,,,AND
obo.CHEBI_27082,,http://purl.obolibrary.org/obo/CHEBI_27082,Concept
BLANK_123,,,BLANK
obo.CDNO_0200027,concentration of maltose in material entity,http://purl.obolibrary.org/obo/CDNO_0200027,Concept
AND_122,,,AND
BLANK_124,,,BLANK
AND_123,,,AND
BLANK_125,,,BLANK
obo.CDNO_0200029,concentration of raffinose family oligosaccharide in material entity,http://purl.obolibrary.org/obo/CDNO_0200029,Concept
AND_124,,,AND
BLANK_126,,,BLANK
AND_125,,,AND
BLANK_127,,,BLANK
obo.CDNO_0200030,concentration of raffinose in material entity,http://purl.obolibrary.org/obo/CDNO_0200030,Concept
AND_126,,,AND
BLANK_128,,,BLANK
AND_127,,,AND
BLANK_129,,,BLANK
obo.CDNO_0200031,concentration of stachyose in material entity,http://purl.obolibrary.org/obo/CDNO_0200031,Concept
AND_128,,,AND
BLANK_130,,,BLANK
AND_129,,,AND
BLANK_131,,,BLANK
obo.CDNO_0200032,concentration of verbascose in material entity,http://purl.obolibrary.org/obo/CDNO_0200032,Concept
AND_130,,,AND
BLANK_132,,,BLANK
AND_131,,,AND
BLANK_133,,,BLANK
obo.CDNO_0200035,concentration of dietary fibre in material entity,http://purl.obolibrary.org/obo/CDNO_0200035,Concept
AND_132,,,AND
BLANK_134,,,BLANK
AND_133,,,AND
BLANK_135,,,BLANK
obo.CDNO_0200037,concentration of resistant starch in material entity,http://purl.obolibrary.org/obo/CDNO_0200037,Concept
AND_134,,,AND
BLANK_136,,,BLANK
AND_135,,,AND
BLANK_137,,,BLANK
obo.CDNO_0200040,concentration of protein in material entity,http://purl.obolibrary.org/obo/CDNO_0200040,Concept
AND_136,,,AND
BLANK_138,,,BLANK
AND_137,,,AND
BLANK_139,,,BLANK
obo.CDNO_0200041,concentration of seed storage protein in material entity,http://purl.obolibrary.org/obo/CDNO_0200041,Concept
AND_138,,,AND
BLANK_140,,,BLANK
AND_139,,,AND
BLANK_141,,,BLANK
obo.CDNO_0200042,concentration of albumin type in material entity,http://purl.obolibrary.org/obo/CDNO_0200042,Concept
AND_140,,,AND
BLANK_142,,,BLANK
AND_141,,,AND
obo.CHEBI_166964,,http://purl.obolibrary.org/obo/CHEBI_166964,Concept
BLANK_143,,,BLANK
obo.CDNO_0200043,concentration of globulin type in material entity,http://purl.obolibrary.org/obo/CDNO_0200043,Concept
AND_142,,,AND
BLANK_144,,,BLANK
AND_143,,,AND
obo.CHEBI_166899,,http://purl.obolibrary.org/obo/CHEBI_166899,Concept
BLANK_145,,,BLANK
obo.CDNO_0200044,concentration of prolamin in material entity,http://purl.obolibrary.org/obo/CDNO_0200044,Concept
AND_144,,,AND
BLANK_146,,,BLANK
AND_145,,,AND
obo.CHEBI_166885,,http://purl.obolibrary.org/obo/CHEBI_166885,Concept
BLANK_147,,,BLANK
obo.CDNO_0200045,concentration of cruciferin in material entity,http://purl.obolibrary.org/obo/CDNO_0200045,Concept
AND_146,,,AND
BLANK_148,,,BLANK
AND_147,,,AND
obo.CHEBI_166886,,http://purl.obolibrary.org/obo/CHEBI_166886,Concept
BLANK_149,,,BLANK
obo.CDNO_0200046,concentration of glutenin in material entity,http://purl.obolibrary.org/obo/CDNO_0200046,Concept
AND_148,,,AND
BLANK_150,,,BLANK
AND_149,,,AND
obo.CHEBI_166887,,http://purl.obolibrary.org/obo/CHEBI_166887,Concept
BLANK_151,,,BLANK
obo.CDNO_0200047,concentration of alanine in material entity,http://purl.obolibrary.org/obo/CDNO_0200047,Concept
AND_150,,,AND
BLANK_152,,,BLANK
AND_151,,,AND
obo.CHEBI_16449,alanine,http://purl.obolibrary.org/obo/CHEBI_16449,Concept
BLANK_153,,,BLANK
obo.CHEBI_33704,alpha-amino acid,http://purl.obolibrary.org/obo/CHEBI_33704,Concept
obo.CDNO_0200464,concentration of amino acid in material entity,http://purl.obolibrary.org/obo/CDNO_0200464,Concept
AND_152,,,AND
BLANK_154,,,BLANK
AND_153,,,AND
BLANK_155,,,BLANK
obo.CDNO_0200048,concentration of arginine in material entity,http://purl.obolibrary.org/obo/CDNO_0200048,Concept
AND_154,,,AND
BLANK_156,,,BLANK
AND_155,,,AND
obo.CHEBI_29016,,http://purl.obolibrary.org/obo/CHEBI_29016,Concept
BLANK_157,,,BLANK
obo.CHEBI_24436,guanidines,http://purl.obolibrary.org/obo/CHEBI_24436,Concept
obo.CHEBI_26167,polar amino acid,http://purl.obolibrary.org/obo/CHEBI_26167,Concept
obo.CDNO_0200049,concentration of asparagine in material entity,http://purl.obolibrary.org/obo/CDNO_0200049,Concept
AND_156,,,AND
BLANK_158,,,BLANK
AND_157,,,AND
obo.CHEBI_22653,,http://purl.obolibrary.org/obo/CHEBI_22653,Concept
BLANK_159,,,BLANK
obo.CDNO_0200050,concentration of aspartic acid in material entity,http://purl.obolibrary.org/obo/CDNO_0200050,Concept
AND_158,,,AND
BLANK_160,,,BLANK
AND_159,,,AND
obo.CHEBI_22660,aspartic acid,http://purl.obolibrary.org/obo/CHEBI_22660,Concept
BLANK_161,,,BLANK
obo.CHEBI_66873,C4-dicarboxylic acid,http://purl.obolibrary.org/obo/CHEBI_66873,Concept
obo.CDNO_0200051,concentration of cysteine in material entity,http://purl.obolibrary.org/obo/CDNO_0200051,Concept
AND_160,,,AND
BLANK_162,,,BLANK
AND_161,,,AND
obo.CHEBI_15356,cysteine,http://purl.obolibrary.org/obo/CHEBI_15356,Concept
BLANK_163,,,BLANK
obo.CHEBI_26834,sulfur-containing amino acid,http://purl.obolibrary.org/obo/CHEBI_26834,Concept
obo.CDNO_0200627,concentration of organosulfur compound in material entity,http://purl.obolibrary.org/obo/CDNO_0200627,Concept
AND_162,,,AND
BLANK_164,,,BLANK
AND_163,,,AND
obo.CHEBI_33261,organosulfur compound,http://purl.obolibrary.org/obo/CHEBI_33261,Concept
BLANK_165,,,BLANK
obo.CDNO_0200052,concentration of glutamic acid in material entity,http://purl.obolibrary.org/obo/CDNO_0200052,Concept
AND_164,,,AND
BLANK_166,,,BLANK
AND_165,,,AND
obo.CHEBI_18237,glutamic acid,http://purl.obolibrary.org/obo/CHEBI_18237,Concept
BLANK_167,,,BLANK
obo.CDNO_0200053,concentration of glutamine in material entity,http://purl.obolibrary.org/obo/CDNO_0200053,Concept
AND_166,,,AND
BLANK_168,,,BLANK
AND_167,,,AND
obo.CHEBI_28300,,http://purl.obolibrary.org/obo/CHEBI_28300,Concept
BLANK_169,,,BLANK
obo.CDNO_0200054,concentration of glycine in material entity,http://purl.obolibrary.org/obo/CDNO_0200054,Concept
AND_168,,,AND
BLANK_170,,,BLANK
AND_169,,,AND
obo.CHEBI_15428,,http://purl.obolibrary.org/obo/CHEBI_15428,Concept
BLANK_171,,,BLANK
obo.CHEBI_26650,serine family amino acid,http://purl.obolibrary.org/obo/CHEBI_26650,Concept
obo.CDNO_0200055,concentration of histidine in material entity,http://purl.obolibrary.org/obo/CDNO_0200055,Concept
AND_170,,,AND
BLANK_172,,,BLANK
AND_171,,,AND
obo.CHEBI_27570,histidine,http://purl.obolibrary.org/obo/CHEBI_27570,Concept
BLANK_173,,,BLANK
obo.CHEBI_24780,imidazoles,http://purl.obolibrary.org/obo/CHEBI_24780,Concept
obo.CHEBI_33856,aromatic amino acid,http://purl.obolibrary.org/obo/CHEBI_33856,Concept
obo.CDNO_0200056,concentration of hydroxyproline in material entity,http://purl.obolibrary.org/obo/CDNO_0200056,Concept
AND_172,,,AND
BLANK_174,,,BLANK
AND_173,,,AND
obo.CHEBI_24741,,http://purl.obolibrary.org/obo/CHEBI_24741,Concept
BLANK_175,,,BLANK
obo.CDNO_0200057,concentration of isoleucine in material entity,http://purl.obolibrary.org/obo/CDNO_0200057,Concept
AND_174,,,AND
BLANK_176,,,BLANK
AND_175,,,AND
obo.CHEBI_24898,,http://purl.obolibrary.org/obo/CHEBI_24898,Concept
BLANK_177,,,BLANK
obo.CHEBI_38264,2-amino-3-methylpentanoic acid,http://purl.obolibrary.org/obo/CHEBI_38264,Concept
obo.CDNO_0200058,concentration of leucine in material entity,http://purl.obolibrary.org/obo/CDNO_0200058,Concept
AND_176,,,AND
BLANK_178,,,BLANK
AND_177,,,AND
obo.CHEBI_25017,,http://purl.obolibrary.org/obo/CHEBI_25017,Concept
BLANK_179,,,BLANK
obo.CHEBI_22918,branched-chain amino acid,http://purl.obolibrary.org/obo/CHEBI_22918,Concept
obo.CDNO_0200059,concentration of lysine in material entity,http://purl.obolibrary.org/obo/CDNO_0200059,Concept
AND_178,,,AND
BLANK_180,,,BLANK
AND_179,,,AND
obo.CHEBI_25094,lysine,http://purl.obolibrary.org/obo/CHEBI_25094,Concept
BLANK_181,,,BLANK
obo.CHEBI_35987,diamino acid,http://purl.obolibrary.org/obo/CHEBI_35987,Concept
obo.CDNO_0200060,concentration of methionine in material entity,http://purl.obolibrary.org/obo/CDNO_0200060,Concept
AND_180,,,AND
BLANK_182,,,BLANK
AND_181,,,AND
obo.CHEBI_16811,,http://purl.obolibrary.org/obo/CHEBI_16811,Concept
BLANK_183,,,BLANK
obo.CDNO_0200061,concentration of phenylalanine in material entity,http://purl.obolibrary.org/obo/CDNO_0200061,Concept
AND_182,,,AND
BLANK_184,,,BLANK
AND_183,,,AND
obo.CHEBI_28044,phenylalanine,http://purl.obolibrary.org/obo/CHEBI_28044,Concept
BLANK_185,,,BLANK
obo.CDNO_0200062,concentration of proline in material entity,http://purl.obolibrary.org/obo/CDNO_0200062,Concept
AND_184,,,AND
BLANK_186,,,BLANK
AND_185,,,AND
obo.CHEBI_26271,,http://purl.obolibrary.org/obo/CHEBI_26271,Concept
BLANK_187,,,BLANK
obo.CHEBI_38260,pyrrolidines,http://purl.obolibrary.org/obo/CHEBI_38260,Concept
obo.CDNO_0200063,concentration of serine in material entity,http://purl.obolibrary.org/obo/CDNO_0200063,Concept
AND_186,,,AND
BLANK_188,,,BLANK
AND_187,,,AND
obo.CHEBI_17822,,http://purl.obolibrary.org/obo/CHEBI_17822,Concept
BLANK_189,,,BLANK
obo.CDNO_0200064,concentration of threonine in material entity,http://purl.obolibrary.org/obo/CDNO_0200064,Concept
AND_188,,,AND
BLANK_190,,,BLANK
AND_189,,,AND
obo.CHEBI_26986,,http://purl.obolibrary.org/obo/CHEBI_26986,Concept
BLANK_191,,,BLANK
obo.CHEBI_38263,2-amino-3-hydroxybutanoic acid,http://purl.obolibrary.org/obo/CHEBI_38263,Concept
obo.CDNO_0200065,concentration of tryptophan in material entity,http://purl.obolibrary.org/obo/CDNO_0200065,Concept
AND_190,,,AND
BLANK_192,,,BLANK
AND_191,,,AND
obo.CHEBI_27897,,http://purl.obolibrary.org/obo/CHEBI_27897,Concept
BLANK_193,,,BLANK
obo.CHEBI_38631,aminoalkylindole,http://purl.obolibrary.org/obo/CHEBI_38631,Concept
obo.CDNO_0200066,concentration of tyrosine in material entity,http://purl.obolibrary.org/obo/CDNO_0200066,Concept
AND_192,,,AND
BLANK_194,,,BLANK
AND_193,,,AND
obo.CHEBI_18186,,http://purl.obolibrary.org/obo/CHEBI_18186,Concept
BLANK_195,,,BLANK
obo.CDNO_0200067,concentration of valine in material entity,http://purl.obolibrary.org/obo/CDNO_0200067,Concept
AND_194,,,AND
BLANK_196,,,BLANK
AND_195,,,AND
obo.CHEBI_27266,,http://purl.obolibrary.org/obo/CHEBI_27266,Concept
BLANK_197,,,BLANK
obo.CDNO_0200068,concentration of lipid in material entity,http://purl.obolibrary.org/obo/CDNO_0200068,Concept
AND_196,,,AND
BLANK_198,,,BLANK
AND_197,,,AND
obo.CHEBI_18059,lipid,http://purl.obolibrary.org/obo/CHEBI_18059,Concept
BLANK_199,,,BLANK
obo.CHEBI_50860,organic molecular entity,http://purl.obolibrary.org/obo/CHEBI_50860,Concept
obo.CDNO_0200069,concentration of diglyceride in material entity,http://purl.obolibrary.org/obo/CDNO_0200069,Concept
AND_198,,,AND
BLANK_200,,,BLANK
AND_199,,,AND
obo.CHEBI_18035,,http://purl.obolibrary.org/obo/CHEBI_18035,Concept
BLANK_201,,,BLANK
obo.CDNO_0200070,concentration of cis-fatty acid in material entity,http://purl.obolibrary.org/obo/CDNO_0200070,Concept
AND_200,,,AND
BLANK_202,,,BLANK
AND_201,,,AND
obo.CHEBI_166967,,http://purl.obolibrary.org/obo/CHEBI_166967,Concept
BLANK_203,,,BLANK
obo.CHEBI_35366,fatty acid,http://purl.obolibrary.org/obo/CHEBI_35366,Concept
obo.CDNO_0200465,concentration of fatty acid in material entity,http://purl.obolibrary.org/obo/CDNO_0200465,Concept
AND_202,,,AND
BLANK_204,,,BLANK
AND_203,,,AND
BLANK_205,,,BLANK
obo.CDNO_0200071,concentration of octanoic acid in material entity,http://purl.obolibrary.org/obo/CDNO_0200071,Concept
AND_204,,,AND
BLANK_206,,,BLANK
AND_205,,,AND
obo.CHEBI_28837,,http://purl.obolibrary.org/obo/CHEBI_28837,Concept
BLANK_207,,,BLANK
obo.CHEBI_26607,,http://purl.obolibrary.org/obo/CHEBI_26607,Concept
obo.CDNO_0200458,concentration of saturated fatty acid in material entity,http://purl.obolibrary.org/obo/CDNO_0200458,Concept
AND_206,,,AND
BLANK_208,,,BLANK
AND_207,,,AND
BLANK_209,,,BLANK
obo.CDNO_0200072,concentration of pentadecanoic acid in material entity,http://purl.obolibrary.org/obo/CDNO_0200072,Concept
AND_208,,,AND
BLANK_210,,,BLANK
AND_209,,,AND
obo.CHEBI_42504,,http://purl.obolibrary.org/obo/CHEBI_42504,Concept
BLANK_211,,,BLANK
obo.CDNO_0200073,concentration of tetracosanoic acid in material entity,http://purl.obolibrary.org/obo/CDNO_0200073,Concept
AND_210,,,AND
BLANK_212,,,BLANK
AND_211,,,AND
obo.CHEBI_28866,,http://purl.obolibrary.org/obo/CHEBI_28866,Concept
BLANK_213,,,BLANK
obo.CDNO_0200074,concentration of dodecanoic acid in material entity,http://purl.obolibrary.org/obo/CDNO_0200074,Concept
AND_212,,,AND
BLANK_214,,,BLANK
AND_213,,,AND
obo.CHEBI_30805,,http://purl.obolibrary.org/obo/CHEBI_30805,Concept
BLANK_215,,,BLANK
obo.CHEBI_39418,straight-chain saturated fatty acid,http://purl.obolibrary.org/obo/CHEBI_39418,Concept
obo.CHEBI_59554,medium-chain fatty acid,http://purl.obolibrary.org/obo/CHEBI_59554,Concept
obo.CDNO_0200075,concentration of tetradecanoic acid in material entity,http://purl.obolibrary.org/obo/CDNO_0200075,Concept
AND_214,,,AND
BLANK_216,,,BLANK
AND_215,,,AND
obo.CHEBI_28875,,http://purl.obolibrary.org/obo/CHEBI_28875,Concept
BLANK_217,,,BLANK
obo.CDNO_0200076,concentration of hexadecanoic acid in material entity,http://purl.obolibrary.org/obo/CDNO_0200076,Concept
AND_216,,,AND
BLANK_218,,,BLANK
AND_217,,,AND
obo.CHEBI_15756,,http://purl.obolibrary.org/obo/CHEBI_15756,Concept
BLANK_219,,,BLANK
obo.CDNO_0200077,concentration of heptadecanoic acid in material entity,http://purl.obolibrary.org/obo/CDNO_0200077,Concept
AND_218,,,AND
BLANK_220,,,BLANK
AND_219,,,AND
obo.CHEBI_32365,,http://purl.obolibrary.org/obo/CHEBI_32365,Concept
BLANK_221,,,BLANK
obo.CDNO_0200078,concentration of octadecanoic acid in material entity,http://purl.obolibrary.org/obo/CDNO_0200078,Concept
AND_220,,,AND
BLANK_222,,,BLANK
AND_221,,,AND
obo.CHEBI_28842,,http://purl.obolibrary.org/obo/CHEBI_28842,Concept
BLANK_223,,,BLANK
obo.CDNO_0200079,concentration of icosanoic acid in material entity,http://purl.obolibrary.org/obo/CDNO_0200079,Concept
AND_222,,,AND
BLANK_224,,,BLANK
AND_223,,,AND
obo.CHEBI_28822,,http://purl.obolibrary.org/obo/CHEBI_28822,Concept
BLANK_225,,,BLANK
obo.CDNO_0200080,concentration of docosanoic acid in material entity,http://purl.obolibrary.org/obo/CDNO_0200080,Concept
AND_224,,,AND
BLANK_226,,,BLANK
AND_225,,,AND
obo.CHEBI_28941,,http://purl.obolibrary.org/obo/CHEBI_28941,Concept
BLANK_227,,,BLANK
obo.CDNO_0200082,concentration of propionic acid in material entity,http://purl.obolibrary.org/obo/CDNO_0200082,Concept
AND_226,,,AND
BLANK_228,,,BLANK
AND_227,,,AND
obo.CHEBI_30768,,http://purl.obolibrary.org/obo/CHEBI_30768,Concept
BLANK_229,,,BLANK
obo.CHEBI_26666,short-chain fatty acid,http://purl.obolibrary.org/obo/CHEBI_26666,Concept
obo.CDNO_0200083,concentration of myristoleic acid in material entity,http://purl.obolibrary.org/obo/CDNO_0200083,Concept
AND_228,,,AND
BLANK_230,,,BLANK
AND_229,,,AND
obo.CHEBI_27781,,http://purl.obolibrary.org/obo/CHEBI_27781,Concept
BLANK_231,,,BLANK
obo.CHEBI_25413,,http://purl.obolibrary.org/obo/CHEBI_25413,Concept
obo.CDNO_0200456,concentration of monounsaturated fatty acid in material entity,http://purl.obolibrary.org/obo/CDNO_0200456,Concept
AND_230,,,AND
BLANK_232,,,BLANK
AND_231,,,AND
BLANK_233,,,BLANK
obo.CDNO_0200084,concentration of palmitoleic acid in material entity,http://purl.obolibrary.org/obo/CDNO_0200084,Concept
AND_232,,,AND
BLANK_234,,,BLANK
AND_233,,,AND
obo.CHEBI_28716,,http://purl.obolibrary.org/obo/CHEBI_28716,Concept
BLANK_235,,,BLANK
obo.CDNO_0200085,concentration of oleic acid in material entity,http://purl.obolibrary.org/obo/CDNO_0200085,Concept
AND_234,,,AND
BLANK_236,,,BLANK
AND_235,,,AND
obo.CHEBI_16196,,http://purl.obolibrary.org/obo/CHEBI_16196,Concept
BLANK_237,,,BLANK
obo.CDNO_0200086,concentration of palmitelaidic acid in material entity,http://purl.obolibrary.org/obo/CDNO_0200086,Concept
AND_236,,,AND
BLANK_238,,,BLANK
AND_237,,,AND
obo.CHEBI_59265,,http://purl.obolibrary.org/obo/CHEBI_59265,Concept
BLANK_239,,,BLANK
obo.CDNO_0200087,concentration of elaidic acid in material entity,http://purl.obolibrary.org/obo/CDNO_0200087,Concept
AND_238,,,AND
BLANK_240,,,BLANK
AND_239,,,AND
obo.CHEBI_27997,,http://purl.obolibrary.org/obo/CHEBI_27997,Concept
BLANK_241,,,BLANK
obo.CDNO_0200088,concentration of vaccenic acid in material entity,http://purl.obolibrary.org/obo/CDNO_0200088,Concept
AND_240,,,AND
BLANK_242,,,BLANK
AND_241,,,AND
obo.CHEBI_36023,,http://purl.obolibrary.org/obo/CHEBI_36023,Concept
BLANK_243,,,BLANK
obo.CDNO_0200089,concentration of (11Z)-icos-11-enoic acid in material entity,http://purl.obolibrary.org/obo/CDNO_0200089,Concept
AND_242,,,AND
BLANK_244,,,BLANK
AND_243,,,AND
obo.CHEBI_32425,,http://purl.obolibrary.org/obo/CHEBI_32425,Concept
BLANK_245,,,BLANK
obo.CDNO_0200090,concentration of erucic acid in material entity,http://purl.obolibrary.org/obo/CDNO_0200090,Concept
AND_244,,,AND
BLANK_246,,,BLANK
AND_245,,,AND
obo.CHEBI_28792,,http://purl.obolibrary.org/obo/CHEBI_28792,Concept
BLANK_247,,,BLANK
obo.CDNO_0200091,concentration of (15Z)-tetracosenoic acid in material entity,http://purl.obolibrary.org/obo/CDNO_0200091,Concept
AND_246,,,AND
BLANK_248,,,BLANK
AND_247,,,AND
obo.CHEBI_44247,,http://purl.obolibrary.org/obo/CHEBI_44247,Concept
BLANK_249,,,BLANK
obo.CDNO_0200092,concentration of ω−3 fatty acid in material entity,http://purl.obolibrary.org/obo/CDNO_0200092,Concept
AND_248,,,AND
BLANK_250,,,BLANK
AND_249,,,AND
obo.CHEBI_25681,,http://purl.obolibrary.org/obo/CHEBI_25681,Concept
BLANK_251,,,BLANK
obo.CHEBI_59549,essential fatty acid,http://purl.obolibrary.org/obo/CHEBI_59549,Concept
obo.CDNO_0200449,concentration of polyunsaturated fatty acid in material entity,http://purl.obolibrary.org/obo/CDNO_0200449,Concept
AND_250,,,AND
BLANK_252,,,BLANK
AND_251,,,AND
obo.CHEBI_26208,polyunsaturated fatty acid,http://purl.obolibrary.org/obo/CHEBI_26208,Concept
BLANK_253,,,BLANK
obo.CDNO_0200093,"concentration of all-cis-octadeca-6,9,12,15-tetraenoic acid in material entity",http://purl.obolibrary.org/obo/CDNO_0200093,Concept
AND_252,,,AND
BLANK_254,,,BLANK
AND_253,,,AND
obo.CHEBI_32389,,http://purl.obolibrary.org/obo/CHEBI_32389,Concept
BLANK_255,,,BLANK
obo.CDNO_0200094,"concentration of all-cis-icosa-11,14,17-trienoic acid in material entity",http://purl.obolibrary.org/obo/CDNO_0200094,Concept
AND_254,,,AND
BLANK_256,,,BLANK
AND_255,,,AND
obo.CHEBI_53460,,http://purl.obolibrary.org/obo/CHEBI_53460,Concept
BLANK_257,,,BLANK
obo.CDNO_0200095,concentration of eicosatetraenoic acid in material entity,http://purl.obolibrary.org/obo/CDNO_0200095,Concept
AND_256,,,AND
BLANK_258,,,BLANK
AND_257,,,AND
obo.CHEBI_166893,,http://purl.obolibrary.org/obo/CHEBI_166893,Concept
BLANK_259,,,BLANK
obo.CDNO_0200096,"concentration of 6Z,9Z,12Z,15Z,18Z,21Z-tetracosahexaenoic acid in material entity",http://purl.obolibrary.org/obo/CDNO_0200096,Concept
AND_258,,,AND
BLANK_260,,,BLANK
AND_259,,,AND
obo.CHEBI_77366,,http://purl.obolibrary.org/obo/CHEBI_77366,Concept
BLANK_261,,,BLANK
obo.CDNO_0200097,concentration of α-linolenic acid in material entity,http://purl.obolibrary.org/obo/CDNO_0200097,Concept
AND_260,,,AND
BLANK_262,,,BLANK
AND_261,,,AND
obo.CHEBI_27432,,http://purl.obolibrary.org/obo/CHEBI_27432,Concept
BLANK_263,,,BLANK
